index geno pheno1 pheno2 fit
2149 1 0.391445 0.17042 1.00638
2150 1 1.98551 0.416395 1.08802
2151 0 -1.07764 0.219206 0.944626
2152 2 1.3035 0.988997 1.04194
2153 2 1.33354 1.5022 1.01342
2154 1 0.887488 1.4347 1.02391
2155 1 1.71 0.786372 1.07006
2156 1 -0.180304 -0.929214 1.02897
2157 1 1.0219 -0.407166 1.06058
2158 1 -0.52739 2.43947 0.895589
2159 0 1.46294 -1.56751 1.1387
2160 1 1.68785 2.19944 1.02556
2161 1 1.66239 1.6166 1.03354
2162 2 -0.118252 2.65291 0.906291
2163 1 1.26255 0.102144 1.04624
2164 1 -0.342317 2.331 0.913729
2165 1 1.366 -0.904208 1.10063
2166 1 2.47155 2.13743 1.07007
2167 0 0.254656 0.530771 0.998612
2168 1 0.0627238 1.16285 0.97896
2169 1 0.914225 0.96364 1.02717
2170 0 0.264993 -0.445915 1.01441
2171 0 -0.754155 1.69151 0.899314
2172 0 0.65724 -0.0191322 1.02321
2173 0 0.474364 -0.190526 1.03354
2174 1 -0.297261 1.27079 0.930265
2175 2 2.08561 2.39864 1.02214
2176 0 0.355227 -0.759281 1.02433
2177 0 1.47561 0.99931 1.04104
2178 2 0.884529 1.94539 0.979798
2179 0 1.99403 -0.778047 1.123
2180 1 1.22521 1.45023 1.00485
2181 2 2.19699 1.96964 1.04521
2182 2 0.578166 0.383342 1.01835
2183 0 0.754594 -0.693711 1.04874
2184 0 -0.546115 2.15016 0.902026
2185 1 1.08131 0.748464 1.02209
2186 1 1.30022 0.0826952 1.07775
2187 0 -1.69641 0.436937 0.889973
2188 2 3.16201 3.22766 1.06065
2189 0 -1.99724 -1.11672 0.939656
2190 1 -0.0158696 0.876292 0.977569
2191 1 0.924066 0.264072 1.03292
2192 0 0.564361 1.0265 0.978425
2193 2 1.67051 2.60303 1.00287
2194 1 0.0421116 1.01401 0.969591
2195 0 1.85633 -0.519309 1.10729
2196 1 -0.83873 0.670681 0.942561
2197 2 2.15938 3.05708 1.02564
2198 1 0.0202107 0.501491 0.994635
2199 1 0.994639 1.26628 1.01238
2200 0 0.651657 0.164667 1.01593
2201 1 0.0202423 -0.461838 1.00771
2202 1 1.67379 0.79223 1.05023
2203 2 3.02276 1.50816 1.10206
2204 1 -0.0154281 0.274413 0.998801
2205 0 -1.06555 -1.51997 0.983767
2206 1 1.56437 1.13874 1.03652
2207 1 -0.0811095 -0.105847 1.00441
2208 0 0.734355 -0.477468 1.05433
2209 0 0.353954 -1.02246 1.03533
2210 2 3.13431 3.4787 1.0299
2211 1 2.86431 -1.22297 1.17431
2212 1 -0.701586 -1.07669 1.00151
2213 1 0.640123 2.04662 0.967633
2214 1 1.42246 0.445481 1.05076
2215 1 0.646534 0.972148 0.996004
2216 0 0.97227 -0.253236 1.05278
2217 1 2.34583 2.93515 1.02818
2218 1 1.8342 0.796497 1.06537
2219 1 1.8875 1.29242 1.05994
2220 1 -0.20968 0.142236 0.974576
2221 1 0.996989 0.434141 1.02392
2222 0 -1.54199 -1.19396 0.979485
2223 0 0.293411 0.235173 0.993419
2224 2 1.79398 0.963377 1.07041
2225 0 0.391575 0.329407 1.0304
2226 1 1.60892 0.13627 1.07645
2227 2 3.064 0.906895 1.13351
2228 2 1.97095 1.23225 1.06915
2229 1 0.229609 0.143706 1.02435
2230 0 1.29443 -0.920325 1.07694
2231 1 2.60981 0.848839 1.09157
2232 0 -0.243326 -0.754746 1.02365
2233 2 4.06688 1.33455 1.16872
2234 1 -0.343482 1.64749 0.938274
2235 2 2.79842 2.25397 1.0493
2236 1 2.33409 1.12468 1.0878
2237 1 2.24027 0.19343 1.09225
2238 0 -0.23795 -0.778825 0.998092
2239 1 2.10046 0.949868 1.06768
2240 1 2.31168 0.698348 1.08925
2241 0 -1.53059 -0.375762 0.937783
2242 1 -0.673285 1.03712 0.93446
2243 2 0.964106 0.331046 1.02929
2244 2 1.37597 1.73334 1.0257
2245 1 1.14215 0.919911 1.02997
2246 0 0.445237 -0.874943 1.04264
2247 1 -1.37989 1.35062 0.887527
2248 1 1.17914 0.802277 1.04492
2249 1 1.09913 -0.0754726 1.05719
2250 1 2.40829 2.15336 1.04396
2251 1 0.728815 1.20351 1.00746
2252 1 1.36469 1.37333 1.01001
2253 1 0.519183 1.7878 0.969735
2254 1 2.33154 0.913279 1.08047
2255 1 2.3251 2.15915 1.04619
2256 0 0.372788 -2.30046 1.10865
2257 0 -0.00221706 -0.371694 1.0036
2258 0 -0.0823632 -2.06375 1.06042
2259 1 0.386658 1.56694 0.965632
2260 1 2.60955 2.08401 1.08401
2261 1 -0.527991 1.41658 0.924152
2262 0 -0.0880256 -1.87947 1.04007
2263 1 1.33461 -0.42544 1.09703
2264 0 0.315037 -0.660795 1.02841
2265 1 0.841415 1.24934 1.01386
2266 1 0.935126 0.387006 1.0428
2267 1 0.328798 0.99963 0.986839
2268 1 0.874529 0.53102 1.0317
2269 1 1.27152 1.35785 1.02
2270 1 1.48839 1.1116 1.04595
2271 0 0.631915 0.445044 1.01509
2272 1 2.13475 1.40034 1.08036
2273 2 1.35254 0.817135 1.04194
2274 1 0.636754 0.240848 1.02152
2275 0 -0.424585 0.181549 0.961458
2276 2 1.98732 2.127 1.0371
2277 2 3.35948 0.360729 1.1596
2278 0 -0.598752 -2.14427 1.03831
2279 0 0.530717 2.12479 0.964315
2280 1 -0.00632713 0.226058 0.993848
2281 0 -0.864052 -0.021873 0.960702
2282 0 -1.1029 -0.0770198 0.96117
2283 1 -0.0492135 1.29601 0.951981
2284 1 0.803512 1.35987 1.0069
2285 1 0.914124 0.895018 1.01659
2286 1 -0.019336 0.380062 0.993171
2287 1 0.986177 2.39656 0.997713
2288 2 1.04877 0.9109 1.02844
2289 1 0.540723 -2.26771 1.09187
2290 1 -0.425047 -1.04663 1.0179
2291 1 0.967094 -0.549512 1.0605
2292 1 1.14564 1.93315 0.99651
2293 1 1.30992 -0.442114 1.07828
2294 0 -1.20874 0.813378 0.928019
2295 0 -1.27765 1.00144 0.903492
2296 0 0.680211 -0.0312359 1.01502
2297 2 1.03647 2.47296 0.979589
2298 0 0.332348 -2.01707 1.09732
2299 1 1.15301 -0.115371 1.05801
2300 2 1.307 2.53208 0.988198
2301 2 1.6676 2.61561 0.997433
2302 1 0.736851 -0.326295 1.03384
2303 1 0.647436 1.79644 0.997059
2304 1 0.459246 3.07312 0.942936
2305 2 0.450426 2.47935 0.933863
2306 2 0.993592 1.7612 0.973456
2307 0 -1.97305 1.55951 0.853034
2308 1 1.61888 1.3862 1.01853
2309 0 0.178656 -0.287916 1.02507
2310 1 0.335645 1.10421 0.980463
2311 1 1.24216 2.13197 0.990927
2312 0 -2.30313 -1.50081 0.946513
2313 1 1.13226 0.231204 1.03665
2314 1 1.55215 0.75157 1.05484
2315 1 0.681932 0.745474 1.00734
2316 1 -0.0453183 -0.749396 1.01602
2317 1 1.67444 2.12496 1.02153
2318 1 2.42973 2.66947 1.03281
2319 1 0.521656 1.11004 0.98235
2320 1 1.12896 -0.0764482 1.04175
2321 1 0.280295 0.378016 1.01049
2322 1 1.12355 0.478002 1.03904
2323 1 -0.432063 1.08194 0.941073
2324 2 1.92181 2.68363 1.02153
2325 1 1.19158 0.871515 1.03778
2326 0 0.234784 0.0111286 1.0264
2327 0 -0.990753 0.155028 0.963962
2328 1 2.55613 -0.124922 1.14098
2329 1 1.30849 0.534693 1.04158
2330 1 1.19798 1.58945 1.01267
2331 1 -0.126525 1.44207 0.950207
2332 0 -2.43224 0.0100842 0.874099
2333 2 1.4157 1.38659 1.02458
2334 0 -0.593646 -0.604582 0.992401
2335 2 0.91387 2.24537 0.978944
2336 1 0.910281 1.45348 0.992739
2337 0 0.446688 0.846247 0.992377
2338 0 -1.2315 0.564584 0.932697
2339 1 1.27993 0.86246 1.03403
2340 2 2.28077 2.38506 1.05852
2341 0 -1.36529 0.214195 0.930786
2342 0 0.00667274 1.23225 0.966009
2343 1 0.519186 -0.814686 1.03947
2344 0 0.948003 -1.25361 1.08992
2345 1 2.66158 0.0259255 1.11505
2346 2 1.95366 3.02686 1.0208
2347 0 -0.0833472 0.232633 1.00746
2348 1 1.19981 0.824275 1.03528
2349 1 1.23941 1.36797 1.01291
2350 2 0.919188 1.44476 0.996957
2351 0 -1.01124 -0.524313 0.98221
2352 1 0.602647 0.637023 1.01598
2353 0 -1.33921 -0.00766615 0.927157
2354 1 3.85373 0.386548 1.187
2355 1 0.138177 0.535061 0.990556
2356 1 -0.73411 -0.338978 0.960531
2357 0 0.421916 -1.08708 1.05138
2358 2 2.9894 3.02945 1.06456
2359 0 1.70557 0.275129 1.0732
2360 0 1.33967 -0.608475 1.09066
2361 1 1.44084 0.965207 1.03002
2362 0 0.569804 -1.56356 1.06825
2363 0 0.579208 -0.79673 1.04315
2364 0 0.741986 -1.30629 1.08467
2365 0 0.251071 1.49615 0.963236
2366 1 1.51398 -0.572866 1.09543
2367 2 1.43797 1.9403 1.0125
2368 0 1.43374 -0.961357 1.10533
2369 0 0.324286 0.52556 1.01813
2370 0 0.364295 1.03725 0.982107
2371 1 -0.229823 0.334196 0.985184
2372 2 1.05121 1.40969 1.02093
2373 0 -0.212042 1.43203 0.937349
2374 0 -0.778097 0.359857 0.949442
2375 1 1.83264 2.14118 1.0183
2376 1 -1.1409 1.4475 0.906885
2377 1 -0.26677 0.382674 0.96838
2378 1 1.54941 0.371904 1.05211
2379 1 -0.622366 0.606942 0.95199
2380 2 3.12049 2.59379 1.07503
2381 0 -0.346631 0.467047 0.956145
2382 1 1.03097 0.986707 1.02026
2383 1 1.33399 -0.293458 1.08361
2384 1 0.0534304 1.86843 0.946354
2385 2 3.16667 1.5437 1.12012
2386 1 2.04783 2.72481 1.01421
2387 1 0.257847 0.0583524 1.0295
2388 2 2.2185 2.03592 1.04989
2389 2 3.29835 -0.981453 1.19112
2390 1 -0.175506 -1.02537 1.03182
2391 1 1.94102 0.511879 1.06858
2392 1 1.0049 1.86682 0.994301
2393 0 0.998577 0.139496 1.06006
2394 2 3.57254 0.168371 1.17847
2395 1 1.55418 0.277804 1.07064
2396 1 0.318195 1.37118 0.972769
2397 1 1.69408 1.65073 1.03749
2398 0 1.20837 0.251199 1.04357
2399 0 0.115249 0.552546 0.980883
2400 2 2.85008 1.38016 1.09823
2401 1 0.409379 2.08951 0.965816
2402 2 1.55815 2.15497 1.01751
2403 2 2.88859 1.26295 1.1168
2404 1 1.43489 1.18848 1.0232
2405 1 1.20811 0.131178 1.038
2406 1 0.0680158 0.9214 0.983415
2407 0 -1.01486 0.102992 0.962683
2408 1 0.494057 2.58431 0.959479
2409 2 1.74217 -0.469894 1.09421
2410 1 1.10005 1.22179 1.01674
2411 0 -0.161483 1.1763 0.94857
2412 0 -0.0217119 1.05086 0.963994
2413 1 2.44987 1.79318 1.05915
2414 0 0.125346 -0.0488789 1.01634
2415 2 3.78632 1.95108 1.11838
2416 0 0.497209 -0.74398 1.05019
2417 0 1.26633 0.71055 1.04104
2418 0 -1.20851 0.753618 0.913802
2419 0 0.209553 -0.337525 1.01852
2420 1 2.26768 1.80494 1.06416
2421 2 1.5089 4.81228 0.929812
2422 1 1.84106 1.14315 1.06059
2423 1 -0.622234 2.0504 0.910365
2424 1 0.812245 0.727502 1.01763
2425 1 3.87325 3.20554 1.09438
2426 0 0.218694 0.160489 0.997428
2427 0 0.00961443 -0.11941 0.997074
2428 1 1.37306 -0.873269 1.10245
2429 1 0.922723 -1.11311 1.06286
2430 1 2.24143 -0.251354 1.12887
2431 1 -0.588747 2.09404 0.908401
2432 0 1.36487 0.163909 1.07335
2433 0 0.7039 1.65153 0.987099
2434 1 1.13593 2.00797 1.01743
2435 1 0.992737 1.02539 1.02385
2436 1 0.316844 1.26674 0.973571
2437 2 1.40168 2.11987 1.00741
2438 1 1.09856 -0.199077 1.06477
2439 0 -1.10861 -0.572098 0.957169
2440 1 1.05743 -0.659642 1.05756
2441 2 3.63657 4.27307 1.04216
2442 1 2.00724 2.81393 1.02497
2443 1 1.79597 0.177985 1.08602
2444 1 0.29162 1.59225 0.980665
2445 0 -0.800763 -0.515268 0.978149
2446 1 -0.25589 0.795352 0.962513
2447 0 -0.382186 -0.333423 1.01189
2448 0 0.137878 -0.375242 1.01163
2449 0 0.380634 0.464594 1.00181
2450 0 0.30713 1.2034 0.980687
2451 0 -0.279416 1.96255 0.940384
2452 1 0.31875 0.266116 1.01465
2453 1 0.0670069 1.0692 0.986801
2454 0 -0.198828 -0.939897 1.02579
2455 0 0.443388 0.214 1.01371
2456 0 1.72053 -1.14765 1.11911
2457 0 -1.12331 -0.754627 0.960712
2458 0 -0.201741 -0.363702 0.995531
2459 1 0.68262 -0.551604 1.04956
2460 1 2.398 0.833885 1.09953
2461 1 0.0679251 2.99478 0.912075
2462 0 -1.33162 -0.540256 0.949597
2463 1 0.382098 0.593224 0.996446
2464 0 0.864874 0.0619215 1.04879
2465 1 2.57073 1.57034 1.07695
2466 1 -1.10761 1.22999 0.918915
2467 1 0.665384 1.24971 1.00278
2468 0 -0.66905 1.16753 0.929655
2469 2 0.752696 1.43663 1.00006
2470 0 1.33983 1.817 1.01742
2471 1 0.971555 2.09108 0.984637
2472 0 1.43516 0.363762 1.06168
2473 2 1.69413 0.934877 1.06582
2474 2 2.42996 0.659122 1.10997
2475 1 3.3274 -0.400699 1.1788
2476 1 -0.419971 1.56451 0.924283
2477 2 0.958227 1.73605 1.00401
2478 0 -0.0890758 -0.217141 1.01389
2479 1 1.41203 0.509794 1.07103
2480 1 2.00321 1.52854 1.05484
2481 0 0.189276 -1.25404 1.047
2482 0 0.820262 0.314065 1.03583
2483 1 0.623898 0.466152 1.01815
2484 1 1.69309 2.83965 1.00211
2485 0 -1.06205 -1.26275 0.995673
2486 2 1.27362 2.73785 0.981649
2487 0 -1.14376 0.540106 0.914413
2488 0 2.103 -1.16135 1.14546
2489 1 1.26133 1.83968 0.990526
2490 1 0.415314 3.52658 0.921627
2491 1 1.84797 2.478 1.04093
2492 2 1.82306 2.78878 1.0063
2493 1 2.40519 1.07501 1.09514
2494 2 2.94507 2.12206 1.08768
2495 2 1.77168 1.74773 1.0261
2496 1 0.038253 1.64864 0.957136
2497 1 0.958746 2.22339 0.983871
2498 0 1.51518 0.209557 1.05605
2499 0 -0.0118363 0.389652 0.97689
2500 0 -0.822035 -0.768603 0.969445
2501 2 0.446341 2.57218 0.935164
2502 0 -0.486255 -1.26736 1.00701
2503 1 1.23497 0.902515 1.04281
2504 1 -0.0307812 0.935732 0.964622
2505 0 1.54826 -0.242596 1.08816
2506 0 0.445722 -0.746483 1.03009
2507 0 -0.17295 0.747378 0.979523
2508 0 -0.176974 0.537964 0.966332
2509 2 1.51965 1.54544 1.02996
2510 0 0.363969 0.163043 1.00954
2511 2 2.70935 2.67957 1.05786
2512 0 -0.353185 -0.638759 1.01069
2513 2 1.57265 2.36888 1.00311
2514 2 0.364013 3.4363 0.914328
2515 1 1.52187 1.89159 1.00681
2516 1 2.23573 1.23572 1.06723
2517 0 0.842772 -0.420166 1.0459
2518 1 1.11802 -0.610544 1.07431
2519 0 -0.680728 0.247782 0.955634
2520 0 0.409245 -0.416476 1.05199
2521 2 2.93007 0.238884 1.1478
2522 2 2.46932 2.24739 1.06389
2523 1 1.11605 -0.291915 1.05984
2524 1 0.544043 0.102403 1.02202
2525 0 -0.326817 0.0935482 0.973196
2526 0 -1.7095 -0.736696 0.925754
2527 1 1.74424 1.70487 1.018
2528 0 1.02815 0.0328704 1.0521
2529 1 1.87243 2.30459 1.04389
2530 2 1.09597 1.97472 1.00191
2531 2 1.4416 3.17469 0.981972
2532 0 0.843881 1.47311 0.981704
2533 0 0.0812363 -0.245167 1.01053
2534 0 -0.926785 0.513183 0.941543
2535 1 0.500317 0.562083 1.01502
2536 2 0.648251 3.38177 0.933347
2537 1 1.24967 0.0515803 1.07584
2538 1 2.41107 1.39704 1.08418
2539 0 -2.30811 -0.607205 0.912487
2540 1 0.982256 0.42439 1.04007
2541 1 0.218275 2.27831 0.93638
2542 1 1.61291 1.65235 1.04738
2543 0 1.04588 0.410622 1.05183
2544 1 2.04475 -0.0743739 1.09716
2545 1 1.34271 1.189 1.02892
2546 0 0.302564 1.5343 0.974727
2547 1 0.668899 -0.469226 1.05219
2548 2 0.0849308 2.37713 0.947051
2549 1 -0.738311 -0.0791304 0.952313
2550 1 -0.470983 0.9581 0.938102
2551 0 0.554255 0.161504 1.00907
2552 1 -0.156928 -0.0525201 1.03123
2553 1 1.30697 2.98947 0.970455
2554 0 -2.60914 0.46512 0.868589
2555 1 0.10056 1.49615 0.960481
2556 0 1.44043 0.0647427 1.07725
2557 2 2.09174 2.29677 1.0246
2558 2 1.25936 2.01578 0.983247
2559 1 0.511214 2.13421 0.968864
2560 1 0.325333 0.394234 1.00329
2561 1 0.787254 -0.00629682 1.03475
2562 0 0.151843 -0.295989 1.01999
2563 0 0.216201 1.10615 0.982655
2564 0 0.88517 -0.577231 1.08778
2565 1 1.25942 0.522468 1.04091
2566 2 0.202219 3.19379 0.916472
2567 0 -2.78301 -1.87505 0.913492
2568 0 -0.000669776 0.219276 1.01539
2569 1 1.72744 -0.452124 1.12207
2570 0 1.28431 -0.433928 1.08496
2571 0 0.0773663 -0.156538 1.01611
2572 1 1.60337 1.34235 1.03487
2573 2 0.619181 0.705311 0.986556
2574 0 0.128578 -1.43617 1.05832
2575 0 -1.22696 -0.717182 0.961364
2576 0 1.67645 -0.843138 1.10943
2577 2 3.67999 2.00965 1.12187
2578 0 2.03217 0.355452 1.10805
2579 1 -0.82956 1.6461 0.902473
2580 0 -0.864733 -0.630993 0.969794
2581 1 0.804157 1.44592 0.990463
2582 2 2.29239 1.38464 1.058
2583 0 1.05934 0.390355 1.05956
2584 0 -0.817639 1.18171 0.908026
2585 0 -1.25414 -0.493694 0.945782
2586 1 2.5664 1.25082 1.07679
2587 1 0.916483 2.6641 0.969248
2588 0 -0.272564 0.0236763 0.988671
2589 0 0.250079 0.191775 1.00141
2590 1 2.20887 0.380813 1.09474
2591 2 0.968693 2.57632 0.958441
2592 1 1.16718 1.09274 1.02112
2593 2 0.729088 1.95102 0.971027
2594 1 -2.03002 0.156688 0.907815
2595 2 3.00647 1.48232 1.10326
2596 0 0.301274 0.2662 0.976103
2597 1 0.191349 -0.132678 1.016
2598 0 0.681417 0.338013 1.01697
2599 1 0.780275 2.40491 0.94875
2600 1 0.256497 0.502658 1.00577
2601 0 1.72563 0.561541 1.06296
2602 1 2.09771 1.08167 1.074
2603 0 -0.016888 1.16112 0.971389
2604 1 1.84433 3.35386 1.00296
2605 1 -1.53823 0.580023 0.911934
2606 0 1.60225 0.716393 1.06839
2607 2 1.57223 2.38786 1.00104
2608 1 0.953874 -0.422588 1.04563
2609 2 2.57121 2.3212 1.08246
2610 1 1.74013 0.367438 1.0815
2611 1 1.41961 1.18355 1.02758
2612 1 -0.903576 -0.848369 0.964827
2613 2 2.54659 2.01207 1.07795
2614 1 1.40574 0.0919765 1.06472
2615 2 3.31198 1.65507 1.10519
2616 0 -0.356884 0.077068 0.996115
2617 1 1.52706 1.45685 1.0326
2618 0 0.980066 0.472037 1.0324
2619 2 2.41306 2.59205 1.06169
2620 0 -1.12824 -0.183676 0.939516
2621 0 0.592812 1.43376 0.967293
2622 2 1.19095 1.45533 1.0222
2623 1 1.28947 0.385785 1.05515
2624 1 -1.17624 0.749186 0.917664
2625 0 -1.18382 -0.565222 0.969177
2626 1 1.65621 2.30605 1.00957
2627 1 0.384571 2.91475 0.917825
2628 0 -0.53182 -1.73074 1.03669
2629 0 0.465261 -0.436577 1.04863
2630 1 0.9663 2.24479 0.965382
2631 1 1.32116 1.33806 1.0282
2632 1 1.3192 1.29432 1.02364
2633 1 2.15374 1.0013 1.08464
2634 1 -0.758151 0.111532 0.94831
2635 1 0.385438 1.00695 0.990339
2636 0 1.42822 0.565775 1.06765
2637 0 -0.000290467 0.564959 0.983796
2638 1 1.08897 1.35438 1.00206
2639 0 1.78597 -0.122849 1.0918
2640 1 0.298868 -0.626534 1.0174
2641 0 -0.415094 0.482643 0.942345
2642 1 2.63822 1.1856 1.10039
2643 1 -0.598474 -0.543503 0.967322
2644 1 1.29428 1.42117 1.02985
2645 1 -0.0902715 -0.669495 1.02292
2646 0 0.225197 -0.100469 1.01315
2647 1 1.85609 1.95422 1.02187
2648 1 3.00112 1.21334 1.12636
2649 1 1.4291 0.742016 1.04438
2650 1 0.23806 0.510809 1.00665
2651 0 1.73908 -0.503063 1.10583
2652 1 0.904384 2.29491 0.972946
2653 1 1.08242 1.61912 1.02707
2654 1 0.075506 -0.115783 1.01323
2655 0 -0.561632 0.464039 0.952399
2656 1 1.12872 0.273174 1.04221
2657 1 1.63512 2.31714 1.01935
2658 1 2.11474 1.75975 1.05641
2659 0 -0.142099 1.39635 0.956476
2660 2 0.18261 2.68691 0.921851
2661 1 2.58856 0.930889 1.0856
2662 0 -0.00337213 0.355038 0.988606
2663 2 1.22773 1.1615 1.0184
2664 1 2.66974 0.416752 1.12528
2665 1 0.276604 -0.210956 1.03812
2666 0 0.198559 0.843327 1.0016
2667 2 3.59734 2.36343 1.11781
2668 1 2.33978 2.45292 1.03655
2669 1 0.371155 0.842846 0.984235
2670 2 2.49044 2.59228 1.03219
2671 1 0.920663 0.79471 1.02697
2672 2 1.87738 0.843159 1.06731
2673 1 1.3801 0.867557 1.04008
2674 1 1.09019 0.8862 1.04046
2675 1 2.57829 0.836899 1.09706
2676 2 2.74843 2.19378 1.06704
2677 0 -0.560083 -1.08648 1.00177
2678 0 0.536133 0.173332 1.02691
2679 0 -0.373807 0.772723 0.956769
2680 1 0.359876 0.588607 0.999846
2681 1 0.162452 0.774306 0.983681
2682 1 -1.14659 1.57797 0.905474
2683 0 -0.65833 1.6933 0.933083
2684 0 -0.189032 -0.183459 0.995169
2685 0 -0.503369 -0.588443 0.993261
2686 1 1.19702 0.54788 1.02844
2687 1 1.30551 1.64465 1.02009
2688 2 1.67454 3.40909 0.988782
2689 2 1.25837 1.97006 1.01848
2690 2 1.56254 3.1375 0.983356
2691 1 -0.0220646 -0.0890147 1.00934
2692 1 0.688144 1.33089 0.998378
2693 2 3.98112 0.426893 1.18618
2694 1 -0.335392 0.184283 0.995625
2695 1 1.85205 1.2302 1.04436
2696 1 0.91411 0.768212 1.01638
2697 1 1.55887 1.4315 1.0365
2698 1 0.475727 0.569734 0.992649
2699 1 -0.465896 1.85156 0.925778
2700 1 2.07856 0.440943 1.08877
2701 1 2.76655 0.809805 1.12502
2702 1 0.545035 1.91961 0.961987
2703 0 0.872415 -1.05817 1.06898
2704 0 0.674847 -1.45428 1.07107
2705 1 0.734784 -0.449379 1.04181
2706 0 0.709802 -0.339503 1.05713
2707 1 -0.847521 1.56129 0.894455
2708 0 -1.87971 0.274057 0.90342
2709 0 0.887846 -0.956287 1.07559
2710 0 -1.22815 0.140434 0.944206
2711 1 0.373429 1.17122 0.99126
2712 1 1.26592 -0.0548822 1.08364
2713 1 0.101078 0.00326246 0.995654
2714 1 0.855982 0.272197 1.03195
2715 1 2.45699 0.924532 1.10306
2716 0 -0.858351 -0.244672 0.956446
2717 1 1.72281 2.13296 1.02572
2718 1 -0.0975425 0.754598 0.955731
2719 0 2.00319 0.912616 1.0789
2720 1 1.50828 1.09876 1.06399
2721 0 -1.14884 -0.852044 0.955173
2722 1 0.827002 0.6705 1.01079
2723 1 -0.799898 0.311181 0.949708
2724 0 1.11029 -0.225042 1.0484
2725 1 0.890579 -0.122147 1.06217
2726 2 1.8332 1.78625 1.03514
2727 1 1.04941 1.01185 1.01346
2728 1 1.30787 3.06019 0.977431
2729 2 1.97202 2.38148 1.02559
2730 0 -2.61986 0.597323 0.846528
2731 1 0.861503 0.399119 1.03136
2732 2 0.916097 2.24006 0.970621
2733 1 0.943603 2.86489 0.962487
2734 0 0.0164894 1.37351 0.957581
2735 1 0.951439 0.424542 1.04041
2736 1 -0.598234 1.8581 0.923544
2737 0 -0.419265 0.33691 0.964968
2738 1 0.12862 0.260921 0.981196
2739 1 1.59079 -0.30014 1.08394
2740 0 0.616414 -1.4311 1.07771
2741 1 1.76365 0.23591 1.09604
2742 1 -0.508728 0.655816 0.963564
2743 2 2.12468 3.12413 1.01576
2744 1 2.14535 1.60518 1.05735
2745 0 0.1751 -0.473615 1.01851
2746 1 1.37999 0.995385 1.04801
2747 2 3.73137 1.06052 1.15958
2748 1 1.64588 2.68473 1.01841
2749 0 1.36995 0.538611 1.0582
2750 2 1.83551 2.604 1.01803
2751 2 1.24687 1.8124 1.01323
2752 0 -1.00295 -0.612115 0.970724
2753 0 0.99287 0.410418 1.04261
2754 0 0.107696 -0.101255 0.997565
2755 1 1.29031 1.29037 1.01032
2756 1 0.226051 0.483025 0.98075
2757 0 1.36137 -0.310701 1.07583
2758 2 2.0107 0.928488 1.07166
2759 1 2.6558 2.2428 1.06313
2760 1 0.977481 0.128522 1.05436
2761 0 -0.914824 0.850701 0.926275
2762 0 0.0953437 -0.00307578 1.00129
2763 1 -0.931321 0.78434 0.944658
2764 1 1.01565 0.797149 1.00596
2765 0 -0.968656 1.36255 0.91066
2766 1 2.01738 1.48399 1.05359
2767 2 1.53953 1.69397 1.04338
2768 1 1.94066 0.809006 1.0707
2769 1 1.62816 0.682186 1.07296
2770 1 0.859172 1.42623 1.00528
2771 1 -0.200807 1.65885 0.938898
2772 1 0.867295 1.78787 0.997496
2773 1 -0.254076 -0.252913 1.00364
2774 2 2.07126 1.08953 1.05201
2775 1 1.39372 0.74292 1.03454
2776 1 2.60754 2.17386 1.04827
2777 0 0.118132 0.324114 1.00027
2778 1 0.374867 1.43647 0.958364
2779 0 0.169573 -1.36285 1.06265
2780 0 -0.011876 -0.340586 1.01506
2781 0 0.51438 1.08216 0.998709
2782 1 0.273661 2.43635 0.956774
2783 1 1.71958 0.889901 1.06615
2784 2 3.02529 0.96933 1.1196
2785 1 2.93525 -0.294748 1.1503
2786 0 -0.561343 0.858639 0.94997
2787 1 -0.912106 1.44137 0.937183
2788 0 1.85394 -0.204506 1.09238
2789 1 3.64579 0.687334 1.1605
2790 1 0.932586 0.853879 1.01727
2791 0 -0.0869697 -0.79356 1.01226
2792 1 2.10509 0.810332 1.08973
2793 0 -0.972407 -0.299333 0.964296
2794 0 0.982946 1.49663 1.01127
2795 2 0.928809 2.36387 0.982761
2796 2 3.04522 2.30111 1.09167
2797 1 2.46131 2.0297 1.07113
2798 0 -0.770693 1.14104 0.919524
2799 1 1.1363 -0.264827 1.07214
2800 1 2.23781 -0.309797 1.12555
2801 1 2.16405 -0.239441 1.11502
2802 1 0.90962 0.661758 1.02406
2803 1 0.609376 1.51325 0.985017
2804 1 2.34847 1.01977 1.09554
2805 0 -0.406466 0.0518544 0.980921
2806 1 0.499746 -0.532022 1.04996
2807 0 0.465978 2.19409 0.955755
2808 1 2.76669 -0.329304 1.14714
2809 1 -0.112339 -0.594328 1.00858
2810 2 2.19542 3.22169 0.995759
2811 1 1.3939 0.860013 1.03522
2812 1 0.658182 2.66688 0.960652
2813 1 -0.820723 0.744987 0.944872
2814 0 -0.255971 -0.61551 1.00879
2815 0 1.47028 1.63676 1.02033
2816 1 -0.617705 3.62335 0.870499
2817 0 -0.562734 -1.39703 1.02041
2818 1 -1.02843 1.78533 0.902711
2819 1 -0.464258 -0.728886 1.00201
2820 1 -0.47998 1.07978 0.927428
2821 1 0.454627 2.17378 0.953808
2822 1 0.965002 0.0163498 1.05781
2823 1 1.80552 -0.0958774 1.06844
2824 1 0.870786 0.418645 1.04433
2825 1 0.135993 0.4488 0.99908
2826 2 0.739084 2.09416 0.966514
2827 1 0.46014 1.88922 0.976838
2828 1 -0.0624377 0.129733 0.989972
